activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,944348,[],CHEMBL698770,In vitro antiinfluenza activity against influenza virus A strain,F,BAO_0000190,BAO_0000218,organism-based format,Cc1nc2nccc-2c(NCCc2cccc(N(C)C)c2)[nH]1,,,CHEMBL1128988,Bioorg. Med. Chem. Lett.,1996,,CHEMBL157215,,CHEMBL157215,4.26,False,http://www.openphacts.org/units/Nanomolar,299889,=,1,True,=,,IC50,nM,,55000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,55.0
,1044605,[],CHEMBL802979,Inhibitory activity against sialidase of influenza A,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)N[C@@H]1[C@@H](O)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,,,CHEMBL1131953,Bioorg. Med. Chem. Lett.,1999,,CHEMBL96712,NEU5AC2EN,CHEMBL96712,5.55,False,http://www.openphacts.org/units/Nanomolar,306463,=,1,True,=,,IC50,nM,,2800.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,2.8
,1048265,[],CHEMBL802979,Inhibitory activity against sialidase of influenza A,F,BAO_0000190,BAO_0000218,organism-based format,CCCO[C@@H]1C[C@@]2(C(=O)O)CC[C@@]1(NC(C)=O)[C@@H](O)C2,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1131953,Bioorg. Med. Chem. Lett.,1999,,CHEMBL2112153,,CHEMBL2112153,,False,http://www.openphacts.org/units/Nanomolar,306461,=,1,True,=,,IC50,nM,,660000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,660.0
,1050605,[],CHEMBL802979,Inhibitory activity against sialidase of influenza A,F,BAO_0000190,BAO_0000218,organism-based format,CCCO[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,,,CHEMBL1131953,Bioorg. Med. Chem. Lett.,1999,,CHEMBL54758,,CHEMBL54758,6.89,False,http://www.openphacts.org/units/Nanomolar,306462,=,1,True,=,,IC50,nM,,130.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,0.13
,1148763,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)C[C@@H](O)C[C@](C)(C/N=C(\S)c2cc(Cl)ccc2O)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL111893,,CHEMBL111893,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215489,=,1,True,=,,IC50,ug.mL-1,,1.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,1.0
,1149999,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)C[C@H](O)C[C@](C)(C/N=C(\S)c2ccccc2)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL324171,,CHEMBL324171,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215475,=,1,True,=,,IC50,ug.mL-1,,3.5,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,3.5
,1150002,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,COc1ccccc1/C(S)=N/C[C@@]1(C)C[C@H](O)CC(C)(C)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL326526,,CHEMBL326526,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215494,=,1,True,=,,IC50,ug.mL-1,,0.5,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.5
,1151275,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)C[C@H](O)C[C@](C)(C/N=C(\S)c2cccc(F)c2)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL116096,,CHEMBL116096,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215510,=,1,True,=,,IC50,ug.mL-1,,5.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,5.0
Not Active,1151278,[],CHEMBL706697,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)C[C@@H](O)C[C@](C)(C/N=C(\S)c2cccc(C#N)c2)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL325196,,CHEMBL325196,,False,,215488,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,,,
,1152415,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,Cc1cc(C)cc(/C(S)=N/C[C@@]2(C)C[C@H](O)CC(C)(C)C2)c1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL332273,,CHEMBL332273,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215495,=,1,True,=,,IC50,ug.mL-1,,0.52,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.52
,1153686,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)C[C@H](O)C[C@](C)(CNC(=O)c2ccccc2O)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL111846,,CHEMBL111846,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215501,=,1,True,=,,IC50,ug.mL-1,,0.15,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.15
,1153689,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,Cc1ccc(O)c(/C(S)=N/C[C@@]2(C)C[C@@H](O)CC(C)(C)C2)c1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL115139,,CHEMBL115139,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215498,=,1,True,=,,IC50,ug.mL-1,,0.16,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.16
,1153692,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)C[C@@H](O)C[C@](C)(C/N=C(\S)c2cccc([N+](=O)[O-])c2)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL116962,,CHEMBL116962,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215508,=,1,True,=,,IC50,ug.mL-1,,1.8,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,1.8
,1156364,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)C[C@@H](O)C[C@](C)(C/N=C(\S)c2cccc(F)c2)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL115094,,CHEMBL115094,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215482,=,1,True,=,,IC50,ug.mL-1,,0.19,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.19
Not Active,1157650,[],CHEMBL706697,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,Cc1ccc(/C(S)=N/C[C@@]2(C)C[C@@H](O)CC(C)(C)C2)c(C)c1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL113676,,CHEMBL113676,,False,,215478,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,,,
,1157653,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)C[C@@H](O)C[C@](C)(C/N=C(\S)c2ccccc2)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL324083,,CHEMBL324083,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215485,=,1,True,=,,IC50,ug.mL-1,,0.15,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.15
,1158925,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,Cc1ccc(O)c(/C(S)=N/C[C@@]2(C)C[C@H](O)CC(C)(C)C2)c1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL112289,,CHEMBL112289,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215490,=,1,True,=,,IC50,ug.mL-1,,0.33,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.33
,1160246,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,Cc1cccc(/C(S)=N/C[C@@]2(C)C[C@@H](O)CC(C)(C)C2)c1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL113776,,CHEMBL113776,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215476,=,1,True,=,,IC50,ug.mL-1,,7.5,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,7.5
,1161632,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)C[C@@H](O)C[C@](C)(C/N=C(\S)c2cccc(Cl)c2)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL115270,,CHEMBL115270,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215486,=,1,True,=,,IC50,ug.mL-1,,0.047,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.047
,1164497,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)C[C@H](O)C[C@](C)(CNC(=O)c2cc(Cl)ccc2O)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL114999,,CHEMBL114999,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215474,=,1,True,=,,IC50,ug.mL-1,,0.025,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.025
,1164500,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,Cc1cc(C)cc(/C(S)=N/C[C@@]2(C)C[C@@H](O)CC(C)(C)C2)c1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL324128,,CHEMBL324128,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215503,=,1,True,=,,IC50,ug.mL-1,,0.5,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.5
,1167213,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)C[C@H](O)C[C@](C)(C/N=C(\S)c2cccc(C(F)(F)F)c2)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL326311,,CHEMBL326311,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215477,=,1,True,=,,IC50,ug.mL-1,,23.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,23.0
,1167216,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)C[C@H](O)C[C@](C)(C/N=C(\S)c2ccccc2O)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL111962,,CHEMBL111962,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215500,=,1,True,=,,IC50,ug.mL-1,,2.4,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,2.4
,1167219,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,Cc1ccc(/C(S)=N/C[C@@]2(C)C[C@H](O)CC(C)(C)C2)cc1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL115096,,CHEMBL115096,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215480,=,1,True,=,,IC50,ug.mL-1,,7.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,7.0
,1168456,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,Cc1ccccc1/C(S)=N/C[C@@]1(C)C[C@@H](O)CC(C)(C)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL113735,,CHEMBL113735,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215511,=,1,True,=,,IC50,ug.mL-1,,2.4,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,2.4
,1168459,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,Cc1ccccc1/C(S)=N/C[C@@]1(C)C[C@H](O)CC(C)(C)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL332929,,CHEMBL332929,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215484,=,1,True,=,,IC50,ug.mL-1,,0.14,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.14
,1169792,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)C[C@@H](O)C[C@](C)(CNC(=O)c2ccccc2O)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL325165,,CHEMBL325165,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215493,=,1,True,=,,IC50,ug.mL-1,,0.8,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.8
,1170984,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,Cc1ccc(/C(S)=N/C[C@@]2(C)C[C@H](O)CC(C)(C)C2)c(C)c1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL115038,,CHEMBL115038,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215479,=,1,True,=,,IC50,ug.mL-1,,0.45,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.45
Not Active,1170987,[],CHEMBL706697,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,COC(=O)c1cccc(/C(S)=N/C[C@@]2(C)C[C@H](O)CC(C)(C)C2)c1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL116906,,CHEMBL116906,,False,,215507,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,,,
,1170990,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)C[C@@H](O)C[C@](C)(CNC(=O)Nc2ccccc2Cl)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL411509,,CHEMBL411509,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215506,=,1,True,=,,IC50,ug.mL-1,,0.1,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.1
,1170991,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)C[C@H](O)C[C@](C)(CNC(=O)Nc2ccccc2Cl)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL332920,,CHEMBL332920,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215505,=,1,True,=,,IC50,ug.mL-1,,0.1,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.1
,1174859,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,Cc1ccc(O)c(C(=O)NC[C@@]2(C)C[C@@H](O)CC(C)(C)C2)c1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL111901,,CHEMBL111901,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215499,=,1,True,=,,IC50,ug.mL-1,,0.039,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.039
,1174862,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,Cc1ccc(C)c(/C(S)=N/C[C@@]2(C)C[C@H](O)CC(C)(C)C2)c1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL114995,,CHEMBL114995,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215496,=,1,True,=,,IC50,ug.mL-1,,0.08,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.08
,1176220,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,Cc1cccc(/C(S)=N/C[C@@]2(C)C[C@H](O)CC(C)(C)C2)c1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL112660,,CHEMBL112660,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215483,=,1,True,=,,IC50,ug.mL-1,,0.03,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.03
,1180072,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)C[C@@H](O)C[C@](C)(C/N=C(\S)c2cccc(C(F)(F)F)c2)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL115338,,CHEMBL115338,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215481,=,1,True,=,,IC50,ug.mL-1,,0.3,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.3
,1180075,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)C[C@@H](O)C[C@](C)(C/N=C(\S)c2ccccc2O)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL324055,,CHEMBL324055,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215492,=,1,True,=,,IC50,ug.mL-1,,2.4,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,2.4
,1180078,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,Cc1ccc(O)c(C(=O)NC[C@@]2(C)C[C@H](O)CC(C)(C)C2)c1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL414399,,CHEMBL414399,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215491,=,1,True,=,,IC50,ug.mL-1,,0.015,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.015
,1181470,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)C[C@H](O)C[C@](C)(C/N=C(\S)c2cccc(Cl)c2)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL113749,,CHEMBL113749,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215512,=,1,True,=,,IC50,ug.mL-1,,2.5,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,2.5
,1181473,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)C[C@H](O)C[C@](C)(C/N=C(\S)c2cc(Cl)ccc2O)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL116385,,CHEMBL116385,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215497,=,1,True,=,,IC50,ug.mL-1,,2.8,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,2.8
,1181476,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,CC1(C)C[C@@H](O)C[C@](C)(CNC(=O)c2cc(Cl)ccc2O)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL112689,,CHEMBL112689,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215487,=,1,True,=,,IC50,ug.mL-1,,0.15,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.15
Not Active,1182739,[],CHEMBL706697,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,Cc1ccc(/C(S)=N/C[C@@]2(C)C[C@@H](O)CC(C)(C)C2)cc1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL325390,,CHEMBL325390,,False,,215509,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,,,
,1182742,[],CHEMBL873876,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,Cc1ccc(C)c(/C(S)=N/C[C@@]2(C)C[C@@H](O)CC(C)(C)C2)c1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL333844,,CHEMBL333844,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,215504,=,1,True,=,,IC50,ug.mL-1,,1.5,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,1.5
Not Active,1182745,[],CHEMBL706697,Anti-influenza activity on A/WSN/33 (H1N1 subtype) strain of influenza virus infected on MDCK cells in cell protection assay.,F,BAO_0000190,BAO_0000218,organism-based format,COc1ccccc1/C(S)=N/C[C@@]1(C)C[C@@H](O)CC(C)(C)C1,,,CHEMBL1134980,Bioorg. Med. Chem. Lett.,2002,,CHEMBL113207,,CHEMBL113207,,False,,215502,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,,,
,1294917,[],CHEMBL699364,Inhibitory concentration of compound against formation of Influenza A virus (WSN) plaque in plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,O=C1N(CCCCCCOc2ccc(Br)cc2)CCN1c1ccncc1,,,CHEMBL1146731,Bioorg. Med. Chem. Lett.,2004,,CHEMBL291183,,CHEMBL291183,,False,http://www.openphacts.org/units/Nanomolar,151615,>,1,True,>,,IC50,nM,,25000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,25.0
,1306214,[],CHEMBL699364,Inhibitory concentration of compound against formation of Influenza A virus (WSN) plaque in plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,c1ccc(C(c2ccccc2)N2CCN(c3ncnc4c3cnn4-c3ccccc3)CC2)cc1,,,CHEMBL1146731,Bioorg. Med. Chem. Lett.,2004,,CHEMBL84696,,CHEMBL84696,,False,http://www.openphacts.org/units/Nanomolar,151635,>,1,True,>,,IC50,nM,,25000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,25.0
,1658910,[],CHEMBL860142,Antiviral activity against influenza A H3N2 virus in MDCK cells,F,BAO_0000190,BAO_0000218,organism-based format,CCC(=O)N[C@H](c1nc(-c2nc(C(=O)OC)c(C)o2)cs1)C(C)C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1141874,Bioorg. Med. Chem. Lett.,2005,,CHEMBL198537,,CHEMBL198537,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,410891,=,1,True,=,,IC50,ug.mL-1,,258.68,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,258.68
